,symbol,date,stop,targets,trades
309,XPO,2023-10-31,71.55,"[85.30980000000001, 92.18970000000002, 99.06960000000002]","[(Timestamp('2023-10-31 00:00:00'), 78.4299, 1), (Timestamp('2023-11-14 00:00:00'), 85.30980000000001, -0.5), (Timestamp('2023-12-19 00:00:00'), 86.35, -0.5)]"
310,XPO,2023-04-21,38.595,"[43.125, 45.39, 47.655]","[(Timestamp('2023-04-21 00:00:00'), 40.86, 1), (Timestamp('2023-04-21 00:00:00'), 43.125, -0.5), (Timestamp('2023-05-03 00:00:00'), 45.39, -0.25), (Timestamp('2023-05-04 00:00:00'), 47.655, -0.25)]"
311,ALLY,2023-12-15,33.54,"[36.279999999999994, 37.64999999999999, 39.01999999999999]","[(Timestamp('2023-12-15 00:00:00'), 34.91, 1), (Timestamp('2024-01-05 00:00:00'), 33.54, -1)]"
312,ALLY,2023-01-23,28.8,"[34.42, 37.23, 40.03999999999999]","[(Timestamp('2023-01-23 00:00:00'), 31.61, 1), (Timestamp('2023-02-02 00:00:00'), 34.42, -0.5), (Timestamp('2023-03-09 00:00:00'), 28.8, -0.5)]"
313,WYNN,2023-05-22,105.5,"[116.6, 122.14999999999999, 127.69999999999999]","[(Timestamp('2023-05-22 00:00:00'), 111.05, 1), (Timestamp('2023-05-23 00:00:00'), 105.5, -1)]"
314,EWBC,2023-05-08,43.24,"[46.919999999999995, 48.75999999999999, 50.59999999999999]","[(Timestamp('2023-05-08 00:00:00'), 45.08, 1), (Timestamp('2023-05-09 00:00:00'), 43.24, -1)]"
315,EWBC,2023-01-27,70.74,"[79.17999999999999, 83.39999999999999, 87.61999999999999]","[(Timestamp('2023-01-27 00:00:00'), 74.96, 1), (Timestamp('2023-02-01 00:00:00'), 79.17999999999999, -0.5), (Timestamp('2023-03-09 00:00:00'), 70.74, -0.5)]"
316,PARA,2023-12-11,15.72,"[18.800000000000004, 20.340000000000003, 21.880000000000003]","[(Timestamp('2023-12-11 00:00:00'), 17.26, 1), (Timestamp('2023-12-12 00:00:00'), 15.72, -1)]"
317,PARA,2023-06-02,15.195,"[16.345, 16.919999999999998, 17.494999999999997]","[(Timestamp('2023-06-02 00:00:00'), 15.77, 1), (Timestamp('2023-06-05 00:00:00'), 15.195, -1)]"
318,GTLB,2023-12-06,55.19,"[67.34, 73.415, 79.49000000000001]","[(Timestamp('2023-12-06 00:00:00'), 61.265, 1), (Timestamp('2023-12-14 00:00:00'), 67.34, -0.5), (Timestamp('2024-01-23 00:00:00'), 70.68, -0.5)]"
319,GTLB,2023-06-07,42.06,"[52.14, 57.18, 62.22]","[(Timestamp('2023-06-07 00:00:00'), 47.1, 1), (Timestamp('2023-06-14 00:00:00'), 52.14, -0.5), (Timestamp('2023-07-26 00:00:00'), 48.43, -0.5)]"
320,TOST,2023-12-15,16.52,"[18.44, 19.400000000000002, 20.360000000000003]","[(Timestamp('2023-12-15 00:00:00'), 17.48, 1), (Timestamp('2023-12-20 00:00:00'), 18.44, -0.5), (Timestamp('2024-01-10 00:00:00'), 19.400000000000002, -0.25), (Timestamp('2024-01-23 00:00:00'), 17.0, -0.25)]"
321,NVT,2023-02-08,41.35,"[45.71, 47.89, 50.07]","[(Timestamp('2023-02-08 00:00:00'), 43.53, 1), (Timestamp('2023-02-14 00:00:00'), 45.71, -0.5), (Timestamp('2023-03-15 00:00:00'), 41.35, -0.5)]"
322,BBWI,2023-05-22,36.21,"[39.449999999999996, 41.06999999999999, 42.68999999999999]","[(Timestamp('2023-05-22 00:00:00'), 37.83, 1), (Timestamp('2023-05-26 00:00:00'), 36.21, -1)]"
323,SKX,2023-07-31,54.0,"[58.58, 60.87, 63.16]","[(Timestamp('2023-07-31 00:00:00'), 56.29, 1), (Timestamp('2023-08-03 00:00:00'), 54.0, -1)]"
324,DVA,2023-11-13,82.1812,"[95.36880000000001, 101.96260000000001, 108.55640000000001]","[(Timestamp('2023-11-13 00:00:00'), 88.775, 1), (Timestamp('2023-11-15 00:00:00'), 95.36880000000001, -0.5), (Timestamp('2023-12-01 00:00:00'), 101.96260000000001, -0.25), (Timestamp('2023-12-12 00:00:00'), 108.55640000000001, -0.25)]"
325,DVA,2023-08-07,106.23,"[112.96, 116.32499999999999, 119.68999999999998]","[(Timestamp('2023-08-07 00:00:00'), 109.595, 1), (Timestamp('2023-08-07 00:00:00'), 112.96, -0.5), (Timestamp('2023-08-14 00:00:00'), 106.23, -0.5)]"
326,KNX,2023-03-22,54.655,"[59.66499999999999, 62.16999999999999, 64.67499999999998]","[(Timestamp('2023-03-22 00:00:00'), 57.16, 1), (Timestamp('2023-03-24 00:00:00'), 54.655, -1)]"
327,SOFI,2023-11-02,6.68,"[9.08, 10.280000000000001, 11.48]","[(Timestamp('2023-11-02 00:00:00'), 7.88, 1), (Timestamp('2023-11-09 00:00:00'), 6.68, -1)]"
328,SOFI,2023-02-01,6.37,"[7.64, 8.274999999999999, 8.91]","[(Timestamp('2023-02-01 00:00:00'), 7.005, 1), (Timestamp('2023-02-02 00:00:00'), 7.64, -0.5), (Timestamp('2023-02-21 00:00:00'), 6.37, -0.5)]"
329,CNM,2023-11-14,31.505,"[33.515, 34.519999999999996, 35.52499999999999]","[(Timestamp('2023-11-14 00:00:00'), 32.51, 1), (Timestamp('2023-11-15 00:00:00'), 33.515, -0.5), (Timestamp('2023-11-22 00:00:00'), 34.519999999999996, -0.25), (Timestamp('2023-12-01 00:00:00'), 35.52499999999999, -0.25)]"
330,CNM,2023-04-13,23.14,"[26.28, 27.85, 29.42]","[(Timestamp('2023-04-13 00:00:00'), 24.71, 1), (Timestamp('2023-04-28 00:00:00'), 26.28, -0.5), (Timestamp('2023-06-01 00:00:00'), 26.5, -0.5)]"
331,BILL,2023-05-10,89.75,"[110.03, 120.17, 130.31]","[(Timestamp('2023-05-10 00:00:00'), 99.89, 1), (Timestamp('2023-06-05 00:00:00'), 110.03, -0.5), (Timestamp('2023-06-28 00:00:00'), 118.72, -0.5)]"
332,ONON,2023-03-22,25.5,"[30.5, 33.0, 35.5]","[(Timestamp('2023-03-22 00:00:00'), 28.0, 1), (Timestamp('2023-03-23 00:00:00'), 30.5, -0.5), (Timestamp('2023-04-04 00:00:00'), 33.0, -0.25), (Timestamp('2023-05-10 00:00:00'), 32.66, -0.25)]"
333,SRPT,2023-05-15,121.0,"[148.77999999999997, 162.66999999999996, 176.55999999999995]","[(Timestamp('2023-05-15 00:00:00'), 134.89, 1), (Timestamp('2023-05-15 00:00:00'), 148.77999999999997, -0.5), (Timestamp('2023-06-23 00:00:00'), 121.0, -0.5)]"
334,SRPT,2023-03-02,143.0,"[161.60000000000002, 170.90000000000003, 180.20000000000005]","[(Timestamp('2023-03-02 00:00:00'), 152.3, 1), (Timestamp('2023-03-10 00:00:00'), 143.0, -1)]"
335,FTI,2023-02-24,13.9,"[16.700000000000003, 18.1, 19.5]","[(Timestamp('2023-02-24 00:00:00'), 15.3, 1), (Timestamp('2023-02-24 00:00:00'), 13.9, -1)]"
336,UNM,2023-05-08,43.52,"[46.48, 47.959999999999994, 49.43999999999999]","[(Timestamp('2023-05-08 00:00:00'), 45.0, 1), (Timestamp('2023-05-11 00:00:00'), 43.52, -1)]"
337,ROIV,2023-09-27,11.75,"[13.91, 14.99, 16.07]","[(Timestamp('2023-09-27 00:00:00'), 12.83, 1), (Timestamp('2023-09-29 00:00:00'), 11.75, -1)]"
338,ROIV,2023-04-18,7.6,"[9.56, 10.540000000000001, 11.520000000000001]","[(Timestamp('2023-04-18 00:00:00'), 8.58, 1), (Timestamp('2023-05-22 00:00:00'), 9.56, -0.5), (Timestamp('2023-06-06 00:00:00'), 9.75, -0.5)]"
339,WSC,2023-04-28,41.41,"[49.69, 53.83, 57.97]","[(Timestamp('2023-04-28 00:00:00'), 45.55, 1), (Timestamp('2023-06-16 00:00:00'), 46.99, -1)]"
340,JEF,2023-04-28,31.525,"[33.315000000000005, 34.21000000000001, 35.10500000000001]","[(Timestamp('2023-04-28 00:00:00'), 32.42, 1), (Timestamp('2023-05-02 00:00:00'), 31.525, -1)]"
341,S,2023-12-08,22.3,"[26.48, 28.57, 30.66]","[(Timestamp('2023-12-08 00:00:00'), 24.39, 1), (Timestamp('2023-12-14 00:00:00'), 26.48, -0.5), (Timestamp('2024-01-23 00:00:00'), 26.55, -0.5)]"
342,CTLT,2023-08-31,47.56,"[52.42, 54.85, 57.28]","[(Timestamp('2023-08-31 00:00:00'), 49.99, 1), (Timestamp('2023-09-18 00:00:00'), 47.56, -1)]"
343,CTLT,2023-06-13,40.41,"[48.49000000000001, 52.530000000000015, 56.57000000000002]","[(Timestamp('2023-06-13 00:00:00'), 44.45, 1), (Timestamp('2023-06-28 00:00:00'), 40.41, -1)]"
344,CTLT,2023-05-22,33.78,"[42.03999999999999, 46.16999999999999, 50.29999999999998]","[(Timestamp('2023-05-22 00:00:00'), 37.91, 1), (Timestamp('2023-06-12 00:00:00'), 42.03999999999999, -0.5), (Timestamp('2023-07-10 00:00:00'), 45.57, -0.5)]"
345,CTLT,2023-02-07,66.44,"[73.62, 77.21000000000001, 80.80000000000001]","[(Timestamp('2023-02-07 00:00:00'), 70.03, 1), (Timestamp('2023-02-24 00:00:00'), 66.44, -1)]"
346,IMGN,2023-11-07,15.22,"[17.9, 19.239999999999995, 20.57999999999999]","[(Timestamp('2023-11-07 00:00:00'), 16.56, 1), (Timestamp('2023-11-09 00:00:00'), 15.22, -1)]"
347,IMGN,2023-06-12,16.3,"[18.38, 19.419999999999998, 20.459999999999997]","[(Timestamp('2023-06-12 00:00:00'), 17.34, 1), (Timestamp('2023-06-13 00:00:00'), 18.38, -0.5), (Timestamp('2023-06-20 00:00:00'), 19.419999999999998, -0.25), (Timestamp('2023-07-19 00:00:00'), 20.459999999999997, -0.25)]"
348,IMGN,2023-05-04,10.31,"[16.305, 19.302499999999995, 22.299999999999997]","[(Timestamp('2023-05-04 00:00:00'), 13.3075, 1), (Timestamp('2023-06-09 00:00:00'), 16.305, -0.5), (Timestamp('2023-06-20 00:00:00'), 19.302499999999995, -0.25), (Timestamp('2023-06-22 00:00:00'), 19.75, -0.25)]"
349,IMGN,2023-05-01,4.89,"[6.22, 6.885, 7.55]","[(Timestamp('2023-05-01 00:00:00'), 5.555, 1), (Timestamp('2023-05-03 00:00:00'), 6.22, -0.5), (Timestamp('2023-05-04 00:00:00'), 6.885, -0.25), (Timestamp('2023-05-05 00:00:00'), 7.55, -0.25)]"
350,IMGN,2023-03-02,3.68,"[4.6, 5.059999999999999, 5.519999999999998]","[(Timestamp('2023-03-02 00:00:00'), 4.14, 1), (Timestamp('2023-03-10 00:00:00'), 3.68, -1)]"
351,ELF,2023-05-30,94.5317,"[114.0883, 123.8666, 133.6449]","[(Timestamp('2023-05-30 00:00:00'), 104.31, 1), (Timestamp('2023-06-29 00:00:00'), 114.0883, -0.5), (Timestamp('2023-07-18 00:00:00'), 119.51, -0.5)]"
352,ELF,2023-02-03,62.35,"[76.24880000000002, 83.19820000000001, 90.14760000000001]","[(Timestamp('2023-02-03 00:00:00'), 69.2994, 1), (Timestamp('2023-03-24 00:00:00'), 76.24880000000002, -0.5), (Timestamp('2023-03-24 00:00:00'), 78.48, -0.5)]"
353,W,2023-12-20,60.85,"[73.37, 79.63, 85.88999999999999]","[(Timestamp('2023-12-20 00:00:00'), 67.11, 1), (Timestamp('2024-01-02 00:00:00'), 60.85, -1)]"
354,W,2023-05-05,34.49,"[41.10999999999999, 44.41999999999999, 47.72999999999998]","[(Timestamp('2023-05-05 00:00:00'), 37.8, 1), (Timestamp('2023-05-05 00:00:00'), 41.10999999999999, -0.5), (Timestamp('2023-05-10 00:00:00'), 34.49, -0.5)]"
355,W,2023-01-23,41.57,"[56.309999999999995, 63.67999999999999, 71.04999999999998]","[(Timestamp('2023-01-23 00:00:00'), 48.94, 1), (Timestamp('2023-01-23 00:00:00'), 56.309999999999995, -0.5), (Timestamp('2023-01-27 00:00:00'), 63.67999999999999, -0.25), (Timestamp('2023-02-02 00:00:00'), 71.04999999999998, -0.25)]"
356,GNRC,2023-11-02,93.06,"[102.68, 107.49000000000001, 112.30000000000001]","[(Timestamp('2023-11-02 00:00:00'), 97.87, 1), (Timestamp('2023-11-03 00:00:00'), 102.68, -0.5), (Timestamp('2023-11-14 00:00:00'), 107.49000000000001, -0.25), (Timestamp('2023-11-15 00:00:00'), 112.30000000000001, -0.25)]"
357,GNRC,2023-06-28,135.0,"[153.82, 163.23, 172.64]","[(Timestamp('2023-06-28 00:00:00'), 144.41, 1), (Timestamp('2023-07-06 00:00:00'), 135.0, -1)]"
358,GPS,2023-11-20,16.06,"[20.216200000000004, 22.294300000000007, 24.37240000000001]","[(Timestamp('2023-11-20 00:00:00'), 18.1381, 1), (Timestamp('2023-11-29 00:00:00'), 20.216200000000004, -0.5), (Timestamp('2024-01-08 00:00:00'), 21.66, -0.5)]"
359,GPS,2023-10-27,12.84,"[13.82, 14.31, 14.8]","[(Timestamp('2023-10-27 00:00:00'), 13.33, 1), (Timestamp('2023-10-27 00:00:00'), 12.84, -1)]"
360,FHN,2023-05-08,10.28,"[11.88, 12.680000000000001, 13.480000000000002]","[(Timestamp('2023-05-08 00:00:00'), 11.08, 1), (Timestamp('2023-05-09 00:00:00'), 10.28, -1)]"
361,NFE,2023-11-09,29.155,"[36.94499999999999, 40.83999999999999, 44.734999999999985]","[(Timestamp('2023-11-09 00:00:00'), 33.05, 1), (Timestamp('2023-11-20 00:00:00'), 36.94499999999999, -0.5), (Timestamp('2023-12-28 00:00:00'), 38.29, -0.5)]"
362,NFE,2023-05-05,28.69,"[33.066, 35.254, 37.44199999999999]","[(Timestamp('2023-05-05 00:00:00'), 30.878, 1), (Timestamp('2023-05-16 00:00:00'), 28.69, -1)]"
363,THC,2023-11-20,62.67,"[69.80999999999999, 73.37999999999998, 76.94999999999997]","[(Timestamp('2023-11-20 00:00:00'), 66.24, 1), (Timestamp('2023-12-01 00:00:00'), 69.80999999999999, -0.5), (Timestamp('2023-12-13 00:00:00'), 73.37999999999998, -0.25), (Timestamp('2023-12-14 00:00:00'), 76.94999999999997, -0.25)]"
364,THC,2023-04-28,70.5149,"[76.12509999999999, 78.93019999999999, 81.73529999999998]","[(Timestamp('2023-04-28 00:00:00'), 73.32, 1), (Timestamp('2023-05-02 00:00:00'), 70.5149, -1)]"
365,THC,2023-02-10,54.64,"[59.650000000000006, 62.15500000000001, 64.66000000000001]","[(Timestamp('2023-02-10 00:00:00'), 57.145, 1), (Timestamp('2023-02-10 00:00:00'), 59.650000000000006, -0.5), (Timestamp('2023-02-14 00:00:00'), 62.15500000000001, -0.25), (Timestamp('2023-03-10 00:00:00'), 54.64, -0.25)]"
366,KGC,2023-03-15,3.65,"[4.029999999999999, 4.22, 4.41]","[(Timestamp('2023-03-15 00:00:00'), 3.84, 1), (Timestamp('2023-03-17 00:00:00'), 4.029999999999999, -0.5), (Timestamp('2023-03-20 00:00:00'), 4.22, -0.25), (Timestamp('2023-03-27 00:00:00'), 4.41, -0.25)]"
367,GPK,2023-06-07,25.41,"[26.610000000000003, 27.210000000000004, 27.810000000000006]","[(Timestamp('2023-06-07 00:00:00'), 26.01, 1), (Timestamp('2023-06-08 00:00:00'), 26.610000000000003, -0.5), (Timestamp('2023-06-13 00:00:00'), 27.210000000000004, -0.25), (Timestamp('2023-06-16 00:00:00'), 25.41, -0.25)]"
368,NYT,2023-08-09,42.59,"[46.489999999999995, 48.43999999999999, 50.389999999999986]","[(Timestamp('2023-08-09 00:00:00'), 44.54, 1), (Timestamp('2023-08-15 00:00:00'), 42.59, -1)]"
369,AXTA,2023-11-03,27.63,"[30.919999999999998, 32.565, 34.209999999999994]","[(Timestamp('2023-11-03 00:00:00'), 29.275, 1), (Timestamp('2023-11-14 00:00:00'), 30.919999999999998, -0.5), (Timestamp('2023-12-07 00:00:00'), 32.565, -0.25), (Timestamp('2023-12-22 00:00:00'), 34.209999999999994, -0.25)]"
370,RMBS,2023-05-26,60.8,"[67.88000000000001, 71.42000000000002, 74.96000000000002]","[(Timestamp('2023-05-26 00:00:00'), 64.34, 1), (Timestamp('2023-05-30 00:00:00'), 67.88000000000001, -0.5), (Timestamp('2023-06-15 00:00:00'), 60.8, -0.5)]"
371,RMBS,2023-05-19,54.88,"[63.48, 67.78, 72.07999999999998]","[(Timestamp('2023-05-19 00:00:00'), 59.18, 1), (Timestamp('2023-05-25 00:00:00'), 63.48, -0.5), (Timestamp('2023-05-30 00:00:00'), 67.78, -0.25), (Timestamp('2023-07-07 00:00:00'), 60.3, -0.25)]"
372,CFLT,2023-11-06,16.92,"[20.22, 21.869999999999997, 23.519999999999996]","[(Timestamp('2023-11-06 00:00:00'), 18.57, 1), (Timestamp('2023-11-09 00:00:00'), 16.92, -1)]"
373,CFLT,2023-08-04,32.16,"[40.46000000000001, 44.610000000000014, 48.76000000000002]","[(Timestamp('2023-08-04 00:00:00'), 36.31, 1), (Timestamp('2023-08-17 00:00:00'), 32.16, -1)]"
374,CFLT,2023-05-05,21.1,"[25.46, 27.64, 29.82]","[(Timestamp('2023-05-05 00:00:00'), 23.28, 1), (Timestamp('2023-05-17 00:00:00'), 25.46, -0.5), (Timestamp('2023-05-22 00:00:00'), 27.64, -0.25), (Timestamp('2023-05-30 00:00:00'), 29.82, -0.25)]"
375,XRAY,2023-03-06,36.49,"[41.35, 43.78, 46.21]","[(Timestamp('2023-03-06 00:00:00'), 38.92, 1), (Timestamp('2023-03-10 00:00:00'), 36.49, -1)]"
376,IONS,2023-09-27,43.55,"[49.53, 52.52, 55.510000000000005]","[(Timestamp('2023-09-27 00:00:00'), 46.54, 1), (Timestamp('2023-10-02 00:00:00'), 43.55, -1)]"
377,NTRA,2023-11-13,45.1,"[52.080000000000005, 55.57000000000001, 59.06000000000001]","[(Timestamp('2023-11-13 00:00:00'), 48.59, 1), (Timestamp('2023-11-14 00:00:00'), 52.080000000000005, -0.5), (Timestamp('2023-11-24 00:00:00'), 55.57000000000001, -0.25), (Timestamp('2023-12-04 00:00:00'), 59.06000000000001, -0.25)]"
378,NTRA,2023-08-08,49.1845,"[55.915499999999994, 59.28099999999999, 62.64649999999999]","[(Timestamp('2023-08-08 00:00:00'), 52.55, 1), (Timestamp('2023-08-11 00:00:00'), 55.915499999999994, -0.5), (Timestamp('2023-08-30 00:00:00'), 59.28099999999999, -0.25), (Timestamp('2023-09-01 00:00:00'), 62.64649999999999, -0.25)]"
379,NTRA,2023-02-17,47.25,"[54.41, 57.989999999999995, 61.56999999999999]","[(Timestamp('2023-02-17 00:00:00'), 50.83, 1), (Timestamp('2023-02-21 00:00:00'), 47.25, -1)]"
380,NYCB,2023-07-28,12.88,"[14.479999999999999, 15.279999999999998, 16.08]","[(Timestamp('2023-07-28 00:00:00'), 13.68, 1), (Timestamp('2023-08-11 00:00:00'), 12.88, -1)]"
381,NYCB,2023-03-20,6.35,"[8.39, 9.41, 10.430000000000001]","[(Timestamp('2023-03-20 00:00:00'), 7.37, 1), (Timestamp('2023-03-20 00:00:00'), 8.39, -0.5), (Timestamp('2023-04-28 00:00:00'), 9.41, -0.25), (Timestamp('2023-05-01 00:00:00'), 10.430000000000001, -0.25)]"
382,ELAN,2023-11-08,9.62,"[12.200000000000001, 13.490000000000002, 14.780000000000003]","[(Timestamp('2023-11-08 00:00:00'), 10.91, 1), (Timestamp('2023-11-29 00:00:00'), 12.200000000000001, -0.5), (Timestamp('2023-12-13 00:00:00'), 13.490000000000002, -0.25), (Timestamp('2023-12-22 00:00:00'), 14.780000000000003, -0.25)]"
383,ELAN,2023-07-19,11.085,"[12.754999999999999, 13.589999999999998, 14.424999999999997]","[(Timestamp('2023-07-19 00:00:00'), 11.92, 1), (Timestamp('2023-09-06 00:00:00'), 11.97, -1)]"
384,WAL,2023-05-08,22.551,"[35.429, 41.867999999999995, 48.307]","[(Timestamp('2023-05-08 00:00:00'), 28.99, 1), (Timestamp('2023-05-17 00:00:00'), 35.429, -0.5), (Timestamp('2023-06-14 00:00:00'), 41.867999999999995, -0.25), (Timestamp('2023-06-26 00:00:00'), 35.81, -0.25)]"
385,WAL,2023-04-20,36.62,"[44.9352, 49.092800000000004, 53.250400000000006]","[(Timestamp('2023-04-20 00:00:00'), 40.7776, 1), (Timestamp('2023-04-25 00:00:00'), 36.62, -1)]"
386,WAL,2023-03-16,22.5,"[57.42, 74.88, 92.34]","[(Timestamp('2023-03-16 00:00:00'), 39.96, 1), (Timestamp('2023-05-04 00:00:00'), 22.5, -1)]"
387,BBIO,2023-07-18,26.29,"[42.27, 50.260000000000005, 58.25000000000001]","[(Timestamp('2023-07-18 00:00:00'), 34.28, 1), (Timestamp('2023-09-05 00:00:00'), 29.62, -1)]"
388,BBIO,2023-03-07,16.28,"[22.499200000000002, 25.608800000000002, 28.718400000000003]","[(Timestamp('2023-03-07 00:00:00'), 19.3896, 1), (Timestamp('2023-03-08 00:00:00'), 16.28, -1)]"
389,NXT,2023-07-28,42.15,"[50.690000000000005, 54.96000000000001, 59.23000000000001]","[(Timestamp('2023-07-28 00:00:00'), 46.42, 1), (Timestamp('2023-07-31 00:00:00'), 42.15, -1)]"
390,NXT,2023-05-12,34.91,"[39.53, 41.84, 44.150000000000006]","[(Timestamp('2023-05-12 00:00:00'), 37.22, 1), (Timestamp('2023-05-12 00:00:00'), 39.53, -0.5), (Timestamp('2023-06-12 00:00:00'), 41.84, -0.25), (Timestamp('2023-06-27 00:00:00'), 34.91, -0.25)]"
391,HAS,2023-08-25,65.45,"[71.52999999999999, 74.56999999999998, 77.60999999999997]","[(Timestamp('2023-08-25 00:00:00'), 68.49, 1), (Timestamp('2023-08-31 00:00:00'), 71.52999999999999, -0.5), (Timestamp('2023-09-22 00:00:00'), 65.45, -0.5)]"
392,HAS,2023-04-28,54.86,"[63.260000000000005, 67.46000000000001, 71.66000000000001]","[(Timestamp('2023-04-28 00:00:00'), 59.06, 1), (Timestamp('2023-06-14 00:00:00'), 63.260000000000005, -0.5), (Timestamp('2023-06-16 00:00:00'), 61.45, -0.5)]"
393,WFRD,2023-09-08,90.28,"[100.69999999999999, 105.90999999999998, 111.11999999999998]","[(Timestamp('2023-09-08 00:00:00'), 95.49, 1), (Timestamp('2023-09-21 00:00:00'), 90.28, -1)]"
394,AR,2023-07-28,24.9,"[27.4, 28.65, 29.9]","[(Timestamp('2023-07-28 00:00:00'), 26.15, 1), (Timestamp('2023-08-03 00:00:00'), 27.4, -0.5), (Timestamp('2023-08-09 00:00:00'), 28.65, -0.25), (Timestamp('2023-09-15 00:00:00'), 26.5, -0.25)]"
395,APLS,2023-04-04,73.8,"[81.11999999999999, 84.77999999999999, 88.43999999999998]","[(Timestamp('2023-04-04 00:00:00'), 77.46, 1), (Timestamp('2023-04-12 00:00:00'), 81.11999999999999, -0.5), (Timestamp('2023-04-21 00:00:00'), 84.77999999999999, -0.25), (Timestamp('2023-04-24 00:00:00'), 88.43999999999998, -0.25)]"
396,APLS,2023-02-22,57.41,"[70.91, 77.66, 84.41]","[(Timestamp('2023-02-22 00:00:00'), 64.16, 1), (Timestamp('2023-04-03 00:00:00'), 70.91, -0.5), (Timestamp('2023-04-04 00:00:00'), 77.66, -0.25), (Timestamp('2023-04-12 00:00:00'), 79.7, -0.25)]"
397,COHR,2023-10-11,32.92,"[37.958, 40.477, 42.995999999999995]","[(Timestamp('2023-10-11 00:00:00'), 35.439, 1), (Timestamp('2023-10-13 00:00:00'), 32.92, -1)]"
398,COHR,2023-09-25,29.53,"[35.33, 38.23, 41.129999999999995]","[(Timestamp('2023-09-25 00:00:00'), 32.43, 1), (Timestamp('2023-10-10 00:00:00'), 35.33, -0.5), (Timestamp('2023-10-26 00:00:00'), 29.53, -0.5)]"
399,COHR,2023-06-20,53.51,"[61.27, 65.15, 69.03]","[(Timestamp('2023-06-20 00:00:00'), 57.39, 1), (Timestamp('2023-06-21 00:00:00'), 53.51, -1)]"
400,COHR,2023-06-15,46.1603,"[58.5597, 64.7594, 70.9591]","[(Timestamp('2023-06-15 00:00:00'), 52.36, 1), (Timestamp('2023-06-20 00:00:00'), 58.5597, -0.5), (Timestamp('2023-06-22 00:00:00'), 46.1603, -0.5)]"
401,CIVI,2023-02-27,64.89,"[75.99, 81.53999999999999, 87.08999999999999]","[(Timestamp('2023-02-27 00:00:00'), 70.44, 1), (Timestamp('2023-03-14 00:00:00'), 64.89, -1)]"
402,WHR,2023-04-12,132.03,"[138.92999999999998, 142.37999999999997, 145.82999999999996]","[(Timestamp('2023-04-12 00:00:00'), 135.48, 1), (Timestamp('2023-04-18 00:00:00'), 138.92999999999998, -0.5), (Timestamp('2023-04-24 00:00:00'), 142.37999999999997, -0.25), (Timestamp('2023-04-26 00:00:00'), 132.03, -0.25)]"
403,LEVI,2023-01-27,16.83,"[18.870000000000005, 19.890000000000008, 20.91000000000001]","[(Timestamp('2023-01-27 00:00:00'), 17.85, 1), (Timestamp('2023-02-01 00:00:00'), 18.870000000000005, -0.5), (Timestamp('2023-03-09 00:00:00'), 16.83, -0.5)]"
404,ZION,2023-07-26,36.22,"[40.7, 42.940000000000005, 45.18000000000001]","[(Timestamp('2023-07-26 00:00:00'), 38.46, 1), (Timestamp('2023-08-02 00:00:00'), 36.22, -1)]"
405,ZION,2023-05-08,22.205,"[26.775, 29.06, 31.345]","[(Timestamp('2023-05-08 00:00:00'), 24.49, 1), (Timestamp('2023-05-12 00:00:00'), 22.205, -1)]"
406,SMAR,2023-03-16,41.94,"[48.583200000000005, 51.90480000000001, 55.22640000000001]","[(Timestamp('2023-03-16 00:00:00'), 45.2616, 1), (Timestamp('2023-03-22 00:00:00'), 48.583200000000005, -0.5), (Timestamp('2023-04-24 00:00:00'), 41.94, -0.5)]"
407,PLNT,2023-06-06,63.89,"[69.85000000000001, 72.83000000000001, 75.81000000000002]","[(Timestamp('2023-06-06 00:00:00'), 66.87, 1), (Timestamp('2023-06-13 00:00:00'), 69.85000000000001, -0.5), (Timestamp('2023-07-25 00:00:00'), 67.0, -0.5)]"
408,PLNT,2023-02-24,79.11,"[88.89, 93.78, 98.67]","[(Timestamp('2023-02-24 00:00:00'), 84.0, 1), (Timestamp('2023-03-02 00:00:00'), 79.11, -1)]"
409,CIEN,2023-09-01,47.77,"[52.73, 55.209999999999994, 57.68999999999999]","[(Timestamp('2023-09-01 00:00:00'), 50.25, 1), (Timestamp('2023-09-06 00:00:00'), 47.77, -1)]"
410,DV,2023-01-30,27.06,"[29.56, 30.81, 32.06]","[(Timestamp('2023-01-30 00:00:00'), 28.31, 1), (Timestamp('2023-01-30 00:00:00'), 27.06, -1)]"
411,LSXMK,2023-12-13,26.82,"[29.159999999999997, 30.329999999999995, 31.499999999999993]","[(Timestamp('2023-12-13 00:00:00'), 27.99, 1), (Timestamp('2023-12-13 00:00:00'), 26.82, -1)]"
412,LSXMK,2023-09-29,23.45,"[27.470000000000002, 29.480000000000004, 31.490000000000006]","[(Timestamp('2023-09-29 00:00:00'), 25.46, 1), (Timestamp('2023-11-17 00:00:00'), 25.98, -1)]"
413,CLVT,2023-11-15,6.76,"[7.870000000000001, 8.425, 8.980000000000002]","[(Timestamp('2023-11-15 00:00:00'), 7.315, 1), (Timestamp('2023-12-01 00:00:00'), 7.870000000000001, -0.5), (Timestamp('2023-12-13 00:00:00'), 8.425, -0.25), (Timestamp('2023-12-20 00:00:00'), 8.980000000000002, -0.25)]"
414,FOUR,2023-03-01,61.36,"[72.74, 78.42999999999999, 84.11999999999999]","[(Timestamp('2023-03-01 00:00:00'), 67.05, 1), (Timestamp('2023-03-06 00:00:00'), 72.74, -0.5), (Timestamp('2023-04-19 00:00:00'), 61.36, -0.5)]"
